dataset_index,trajectory_id,regime,trajectory_index,timestep,noise_seed,gamma,noise_sigma,reference_gamma,spatial_points,information_dimension,split
7366,collapse_014,collapse,14,40,150074,0.5,0.65,0.0,128,6,train
7367,collapse_014,collapse,14,41,150074,0.5,0.65,0.0,128,6,train
7368,collapse_014,collapse,14,42,150074,0.5,0.65,0.0,128,6,train
7369,collapse_014,collapse,14,43,150074,0.5,0.65,0.0,128,6,train
7370,collapse_014,collapse,14,44,150074,0.5,0.65,0.0,128,6,train
7371,collapse_014,collapse,14,45,150074,0.5,0.65,0.0,128,6,train
7372,collapse_014,collapse,14,46,150074,0.5,0.65,0.0,128,6,train
7373,collapse_014,collapse,14,47,150074,0.5,0.65,0.0,128,6,train
7374,collapse_014,collapse,14,48,150074,0.5,0.65,0.0,128,6,train
7375,collapse_014,collapse,14,49,150074,0.5,0.65,0.0,128,6,train
7376,collapse_014,collapse,14,50,150074,0.5,0.65,0.0,128,6,train
7377,collapse_014,collapse,14,51,150074,0.5,0.65,0.0,128,6,train
7378,collapse_014,collapse,14,52,150074,0.5,0.65,0.0,128,6,train
7379,collapse_014,collapse,14,53,150074,0.5,0.65,0.0,128,6,train
7380,collapse_014,collapse,14,54,150074,0.5,0.65,0.0,128,6,train
7381,collapse_014,collapse,14,55,150074,0.5,0.65,0.0,128,6,train
7382,collapse_014,collapse,14,56,150074,0.5,0.65,0.0,128,6,train
7383,collapse_014,collapse,14,57,150074,0.5,0.65,0.0,128,6,train
7384,collapse_014,collapse,14,58,150074,0.5,0.65,0.0,128,6,train
7385,collapse_014,collapse,14,59,150074,0.5,0.65,0.0,128,6,train
7386,collapse_014,collapse,14,60,150074,0.5,0.65,0.0,128,6,train
7387,collapse_014,collapse,14,61,150074,0.5,0.65,0.0,128,6,train
7388,collapse_014,collapse,14,62,150074,0.5,0.65,0.0,128,6,train
7389,collapse_014,collapse,14,63,150074,0.5,0.65,0.0,128,6,train
7390,collapse_014,collapse,14,64,150074,0.5,0.65,0.0,128,6,train
7391,collapse_014,collapse,14,65,150074,0.5,0.65,0.0,128,6,train
7392,collapse_014,collapse,14,66,150074,0.5,0.65,0.0,128,6,train
7393,collapse_014,collapse,14,67,150074,0.5,0.65,0.0,128,6,train
7394,collapse_014,collapse,14,68,150074,0.5,0.65,0.0,128,6,train
7395,collapse_014,collapse,14,69,150074,0.5,0.65,0.0,128,6,train
7396,collapse_014,collapse,14,70,150074,0.5,0.65,0.0,128,6,train
7397,collapse_014,collapse,14,71,150074,0.5,0.65,0.0,128,6,train
7398,collapse_014,collapse,14,72,150074,0.5,0.65,0.0,128,6,train
7399,collapse_014,collapse,14,73,150074,0.5,0.65,0.0,128,6,train
7400,collapse_014,collapse,14,74,150074,0.5,0.65,0.0,128,6,train
7401,collapse_014,collapse,14,75,150074,0.5,0.65,0.0,128,6,train
7402,collapse_014,collapse,14,76,150074,0.5,0.65,0.0,128,6,train
7403,collapse_014,collapse,14,77,150074,0.5,0.65,0.0,128,6,train
7404,collapse_014,collapse,14,78,150074,0.5,0.65,0.0,128,6,train
7405,collapse_014,collapse,14,79,150074,0.5,0.65,0.0,128,6,train
7406,collapse_014,collapse,14,80,150074,0.5,0.65,0.0,128,6,train
7407,collapse_014,collapse,14,81,150074,0.5,0.65,0.0,128,6,train
7408,collapse_014,collapse,14,82,150074,0.5,0.65,0.0,128,6,train
7409,collapse_014,collapse,14,83,150074,0.5,0.65,0.0,128,6,train
7410,collapse_014,collapse,14,84,150074,0.5,0.65,0.0,128,6,train
7411,collapse_014,collapse,14,85,150074,0.5,0.65,0.0,128,6,train
7412,collapse_014,collapse,14,86,150074,0.5,0.65,0.0,128,6,train
7413,collapse_014,collapse,14,87,150074,0.5,0.65,0.0,128,6,train
7414,collapse_014,collapse,14,88,150074,0.5,0.65,0.0,128,6,train
7415,collapse_014,collapse,14,89,150074,0.5,0.65,0.0,128,6,train
7416,collapse_014,collapse,14,90,150074,0.5,0.65,0.0,128,6,train
7417,collapse_014,collapse,14,91,150074,0.5,0.65,0.0,128,6,train
7418,collapse_014,collapse,14,92,150074,0.5,0.65,0.0,128,6,train
7419,collapse_014,collapse,14,93,150074,0.5,0.65,0.0,128,6,train
7420,collapse_014,collapse,14,94,150074,0.5,0.65,0.0,128,6,train
7421,collapse_014,collapse,14,95,150074,0.5,0.65,0.0,128,6,train
7422,collapse_014,collapse,14,96,150074,0.5,0.65,0.0,128,6,train
7423,collapse_014,collapse,14,97,150074,0.5,0.65,0.0,128,6,train
7424,collapse_014,collapse,14,98,150074,0.5,0.65,0.0,128,6,train
7425,collapse_015,collapse,15,0,150075,0.5,0.65,0.0,128,6,train
7426,collapse_015,collapse,15,1,150075,0.5,0.65,0.0,128,6,train
7427,collapse_015,collapse,15,2,150075,0.5,0.65,0.0,128,6,train
7428,collapse_015,collapse,15,3,150075,0.5,0.65,0.0,128,6,train
7429,collapse_015,collapse,15,4,150075,0.5,0.65,0.0,128,6,train
7430,collapse_015,collapse,15,5,150075,0.5,0.65,0.0,128,6,train
7431,collapse_015,collapse,15,6,150075,0.5,0.65,0.0,128,6,train
7432,collapse_015,collapse,15,7,150075,0.5,0.65,0.0,128,6,train
7433,collapse_015,collapse,15,8,150075,0.5,0.65,0.0,128,6,train
7434,collapse_015,collapse,15,9,150075,0.5,0.65,0.0,128,6,train
7435,collapse_015,collapse,15,10,150075,0.5,0.65,0.0,128,6,train
7436,collapse_015,collapse,15,11,150075,0.5,0.65,0.0,128,6,train
7437,collapse_015,collapse,15,12,150075,0.5,0.65,0.0,128,6,train
7438,collapse_015,collapse,15,13,150075,0.5,0.65,0.0,128,6,train
7439,collapse_015,collapse,15,14,150075,0.5,0.65,0.0,128,6,train
7440,collapse_015,collapse,15,15,150075,0.5,0.65,0.0,128,6,train
7441,collapse_015,collapse,15,16,150075,0.5,0.65,0.0,128,6,train
7442,collapse_015,collapse,15,17,150075,0.5,0.65,0.0,128,6,train
7443,collapse_015,collapse,15,18,150075,0.5,0.65,0.0,128,6,train
7444,collapse_015,collapse,15,19,150075,0.5,0.65,0.0,128,6,train
7445,collapse_015,collapse,15,20,150075,0.5,0.65,0.0,128,6,train
7446,collapse_015,collapse,15,21,150075,0.5,0.65,0.0,128,6,train
7447,collapse_015,collapse,15,22,150075,0.5,0.65,0.0,128,6,train
7448,collapse_015,collapse,15,23,150075,0.5,0.65,0.0,128,6,train
7449,collapse_015,collapse,15,24,150075,0.5,0.65,0.0,128,6,train
7450,collapse_015,collapse,15,25,150075,0.5,0.65,0.0,128,6,train
7451,collapse_015,collapse,15,26,150075,0.5,0.65,0.0,128,6,train
7452,collapse_015,collapse,15,27,150075,0.5,0.65,0.0,128,6,train
7453,collapse_015,collapse,15,28,150075,0.5,0.65,0.0,128,6,train
7454,collapse_015,collapse,15,29,150075,0.5,0.65,0.0,128,6,train
7455,collapse_015,collapse,15,30,150075,0.5,0.65,0.0,128,6,train
7456,collapse_015,collapse,15,31,150075,0.5,0.65,0.0,128,6,train
7457,collapse_015,collapse,15,32,150075,0.5,0.65,0.0,128,6,train
7458,collapse_015,collapse,15,33,150075,0.5,0.65,0.0,128,6,train
7459,collapse_015,collapse,15,34,150075,0.5,0.65,0.0,128,6,train
7460,collapse_015,collapse,15,35,150075,0.5,0.65,0.0,128,6,train
7461,collapse_015,collapse,15,36,150075,0.5,0.65,0.0,128,6,train
7462,collapse_015,collapse,15,37,150075,0.5,0.65,0.0,128,6,train
7463,collapse_015,collapse,15,38,150075,0.5,0.65,0.0,128,6,train
7464,collapse_015,collapse,15,39,150075,0.5,0.65,0.0,128,6,train
7465,collapse_015,collapse,15,40,150075,0.5,0.65,0.0,128,6,train
7466,collapse_015,collapse,15,41,150075,0.5,0.65,0.0,128,6,train
7467,collapse_015,collapse,15,42,150075,0.5,0.65,0.0,128,6,train
7468,collapse_015,collapse,15,43,150075,0.5,0.65,0.0,128,6,train
7469,collapse_015,collapse,15,44,150075,0.5,0.65,0.0,128,6,train
7470,collapse_015,collapse,15,45,150075,0.5,0.65,0.0,128,6,train
7471,collapse_015,collapse,15,46,150075,0.5,0.65,0.0,128,6,train
7472,collapse_015,collapse,15,47,150075,0.5,0.65,0.0,128,6,train
7473,collapse_015,collapse,15,48,150075,0.5,0.65,0.0,128,6,train
7474,collapse_015,collapse,15,49,150075,0.5,0.65,0.0,128,6,train
7475,collapse_015,collapse,15,50,150075,0.5,0.65,0.0,128,6,train
7476,collapse_015,collapse,15,51,150075,0.5,0.65,0.0,128,6,train
7477,collapse_015,collapse,15,52,150075,0.5,0.65,0.0,128,6,train
7478,collapse_015,collapse,15,53,150075,0.5,0.65,0.0,128,6,train
7479,collapse_015,collapse,15,54,150075,0.5,0.65,0.0,128,6,train
7480,collapse_015,collapse,15,55,150075,0.5,0.65,0.0,128,6,train
7481,collapse_015,collapse,15,56,150075,0.5,0.65,0.0,128,6,train
7482,collapse_015,collapse,15,57,150075,0.5,0.65,0.0,128,6,train
7483,collapse_015,collapse,15,58,150075,0.5,0.65,0.0,128,6,train
7484,collapse_015,collapse,15,59,150075,0.5,0.65,0.0,128,6,train
7485,collapse_015,collapse,15,60,150075,0.5,0.65,0.0,128,6,train
7486,collapse_015,collapse,15,61,150075,0.5,0.65,0.0,128,6,train
7487,collapse_015,collapse,15,62,150075,0.5,0.65,0.0,128,6,train
7488,collapse_015,collapse,15,63,150075,0.5,0.65,0.0,128,6,train
7489,collapse_015,collapse,15,64,150075,0.5,0.65,0.0,128,6,train
7490,collapse_015,collapse,15,65,150075,0.5,0.65,0.0,128,6,train
7491,collapse_015,collapse,15,66,150075,0.5,0.65,0.0,128,6,train
7492,collapse_015,collapse,15,67,150075,0.5,0.65,0.0,128,6,train
7493,collapse_015,collapse,15,68,150075,0.5,0.65,0.0,128,6,train
7494,collapse_015,collapse,15,69,150075,0.5,0.65,0.0,128,6,train
7495,collapse_015,collapse,15,70,150075,0.5,0.65,0.0,128,6,train
7496,collapse_015,collapse,15,71,150075,0.5,0.65,0.0,128,6,train
7497,collapse_015,collapse,15,72,150075,0.5,0.65,0.0,128,6,train
7498,collapse_015,collapse,15,73,150075,0.5,0.65,0.0,128,6,train
7499,collapse_015,collapse,15,74,150075,0.5,0.65,0.0,128,6,train
7500,collapse_015,collapse,15,75,150075,0.5,0.65,0.0,128,6,train
7501,collapse_015,collapse,15,76,150075,0.5,0.65,0.0,128,6,train
7502,collapse_015,collapse,15,77,150075,0.5,0.65,0.0,128,6,train
7503,collapse_015,collapse,15,78,150075,0.5,0.65,0.0,128,6,train
7504,collapse_015,collapse,15,79,150075,0.5,0.65,0.0,128,6,train
7505,collapse_015,collapse,15,80,150075,0.5,0.65,0.0,128,6,train
7506,collapse_015,collapse,15,81,150075,0.5,0.65,0.0,128,6,train
7507,collapse_015,collapse,15,82,150075,0.5,0.65,0.0,128,6,train
7508,collapse_015,collapse,15,83,150075,0.5,0.65,0.0,128,6,train
7509,collapse_015,collapse,15,84,150075,0.5,0.65,0.0,128,6,train
7510,collapse_015,collapse,15,85,150075,0.5,0.65,0.0,128,6,train
7511,collapse_015,collapse,15,86,150075,0.5,0.65,0.0,128,6,train
7512,collapse_015,collapse,15,87,150075,0.5,0.65,0.0,128,6,train
7513,collapse_015,collapse,15,88,150075,0.5,0.65,0.0,128,6,train
7514,collapse_015,collapse,15,89,150075,0.5,0.65,0.0,128,6,train
7515,collapse_015,collapse,15,90,150075,0.5,0.65,0.0,128,6,train
7516,collapse_015,collapse,15,91,150075,0.5,0.65,0.0,128,6,train
7517,collapse_015,collapse,15,92,150075,0.5,0.65,0.0,128,6,train
7518,collapse_015,collapse,15,93,150075,0.5,0.65,0.0,128,6,train
7519,collapse_015,collapse,15,94,150075,0.5,0.65,0.0,128,6,train
7520,collapse_015,collapse,15,95,150075,0.5,0.65,0.0,128,6,train
7521,collapse_015,collapse,15,96,150075,0.5,0.65,0.0,128,6,train
7522,collapse_015,collapse,15,97,150075,0.5,0.65,0.0,128,6,train
7523,collapse_015,collapse,15,98,150075,0.5,0.65,0.0,128,6,train
7524,collapse_016,collapse,16,0,150076,0.5,0.65,0.0,128,6,train
7525,collapse_016,collapse,16,1,150076,0.5,0.65,0.0,128,6,train
7526,collapse_016,collapse,16,2,150076,0.5,0.65,0.0,128,6,train
7527,collapse_016,collapse,16,3,150076,0.5,0.65,0.0,128,6,train
7528,collapse_016,collapse,16,4,150076,0.5,0.65,0.0,128,6,train
7529,collapse_016,collapse,16,5,150076,0.5,0.65,0.0,128,6,train
7530,collapse_016,collapse,16,6,150076,0.5,0.65,0.0,128,6,train
7531,collapse_016,collapse,16,7,150076,0.5,0.65,0.0,128,6,train
7532,collapse_016,collapse,16,8,150076,0.5,0.65,0.0,128,6,train
7533,collapse_016,collapse,16,9,150076,0.5,0.65,0.0,128,6,train
7534,collapse_016,collapse,16,10,150076,0.5,0.65,0.0,128,6,train
7535,collapse_016,collapse,16,11,150076,0.5,0.65,0.0,128,6,train
7536,collapse_016,collapse,16,12,150076,0.5,0.65,0.0,128,6,train
7537,collapse_016,collapse,16,13,150076,0.5,0.65,0.0,128,6,train
7538,collapse_016,collapse,16,14,150076,0.5,0.65,0.0,128,6,train
7539,collapse_016,collapse,16,15,150076,0.5,0.65,0.0,128,6,train
7540,collapse_016,collapse,16,16,150076,0.5,0.65,0.0,128,6,train
7541,collapse_016,collapse,16,17,150076,0.5,0.65,0.0,128,6,train
7542,collapse_016,collapse,16,18,150076,0.5,0.65,0.0,128,6,train
7543,collapse_016,collapse,16,19,150076,0.5,0.65,0.0,128,6,train
7544,collapse_016,collapse,16,20,150076,0.5,0.65,0.0,128,6,train
7545,collapse_016,collapse,16,21,150076,0.5,0.65,0.0,128,6,train
7546,collapse_016,collapse,16,22,150076,0.5,0.65,0.0,128,6,train
7547,collapse_016,collapse,16,23,150076,0.5,0.65,0.0,128,6,train
7548,collapse_016,collapse,16,24,150076,0.5,0.65,0.0,128,6,train
7549,collapse_016,collapse,16,25,150076,0.5,0.65,0.0,128,6,train
7550,collapse_016,collapse,16,26,150076,0.5,0.65,0.0,128,6,train
7551,collapse_016,collapse,16,27,150076,0.5,0.65,0.0,128,6,train
7552,collapse_016,collapse,16,28,150076,0.5,0.65,0.0,128,6,train
7553,collapse_016,collapse,16,29,150076,0.5,0.65,0.0,128,6,train
7554,collapse_016,collapse,16,30,150076,0.5,0.65,0.0,128,6,train
7555,collapse_016,collapse,16,31,150076,0.5,0.65,0.0,128,6,train
7556,collapse_016,collapse,16,32,150076,0.5,0.65,0.0,128,6,train
7557,collapse_016,collapse,16,33,150076,0.5,0.65,0.0,128,6,train
7558,collapse_016,collapse,16,34,150076,0.5,0.65,0.0,128,6,train
7559,collapse_016,collapse,16,35,150076,0.5,0.65,0.0,128,6,train
7560,collapse_016,collapse,16,36,150076,0.5,0.65,0.0,128,6,train
7561,collapse_016,collapse,16,37,150076,0.5,0.65,0.0,128,6,train
7562,collapse_016,collapse,16,38,150076,0.5,0.65,0.0,128,6,train
7563,collapse_016,collapse,16,39,150076,0.5,0.65,0.0,128,6,train
7564,collapse_016,collapse,16,40,150076,0.5,0.65,0.0,128,6,train
7565,collapse_016,collapse,16,41,150076,0.5,0.65,0.0,128,6,train
7566,collapse_016,collapse,16,42,150076,0.5,0.65,0.0,128,6,train
7567,collapse_016,collapse,16,43,150076,0.5,0.65,0.0,128,6,train
7568,collapse_016,collapse,16,44,150076,0.5,0.65,0.0,128,6,train
7569,collapse_016,collapse,16,45,150076,0.5,0.65,0.0,128,6,train
7570,collapse_016,collapse,16,46,150076,0.5,0.65,0.0,128,6,train
7571,collapse_016,collapse,16,47,150076,0.5,0.65,0.0,128,6,train
7572,collapse_016,collapse,16,48,150076,0.5,0.65,0.0,128,6,train
7573,collapse_016,collapse,16,49,150076,0.5,0.65,0.0,128,6,train
7574,collapse_016,collapse,16,50,150076,0.5,0.65,0.0,128,6,train
7575,collapse_016,collapse,16,51,150076,0.5,0.65,0.0,128,6,train
7576,collapse_016,collapse,16,52,150076,0.5,0.65,0.0,128,6,train
7577,collapse_016,collapse,16,53,150076,0.5,0.65,0.0,128,6,train
7578,collapse_016,collapse,16,54,150076,0.5,0.65,0.0,128,6,train
7579,collapse_016,collapse,16,55,150076,0.5,0.65,0.0,128,6,train
7580,collapse_016,collapse,16,56,150076,0.5,0.65,0.0,128,6,train
7581,collapse_016,collapse,16,57,150076,0.5,0.65,0.0,128,6,train
7582,collapse_016,collapse,16,58,150076,0.5,0.65,0.0,128,6,train
7583,collapse_016,collapse,16,59,150076,0.5,0.65,0.0,128,6,train
7584,collapse_016,collapse,16,60,150076,0.5,0.65,0.0,128,6,train
7585,collapse_016,collapse,16,61,150076,0.5,0.65,0.0,128,6,train
7586,collapse_016,collapse,16,62,150076,0.5,0.65,0.0,128,6,train
7587,collapse_016,collapse,16,63,150076,0.5,0.65,0.0,128,6,train
7588,collapse_016,collapse,16,64,150076,0.5,0.65,0.0,128,6,train
7589,collapse_016,collapse,16,65,150076,0.5,0.65,0.0,128,6,train
7590,collapse_016,collapse,16,66,150076,0.5,0.65,0.0,128,6,train
7591,collapse_016,collapse,16,67,150076,0.5,0.65,0.0,128,6,train
7592,collapse_016,collapse,16,68,150076,0.5,0.65,0.0,128,6,train
7593,collapse_016,collapse,16,69,150076,0.5,0.65,0.0,128,6,train
7594,collapse_016,collapse,16,70,150076,0.5,0.65,0.0,128,6,train
7595,collapse_016,collapse,16,71,150076,0.5,0.65,0.0,128,6,train
7596,collapse_016,collapse,16,72,150076,0.5,0.65,0.0,128,6,train
7597,collapse_016,collapse,16,73,150076,0.5,0.65,0.0,128,6,train
7598,collapse_016,collapse,16,74,150076,0.5,0.65,0.0,128,6,train
7599,collapse_016,collapse,16,75,150076,0.5,0.65,0.0,128,6,train
7600,collapse_016,collapse,16,76,150076,0.5,0.65,0.0,128,6,train
7601,collapse_016,collapse,16,77,150076,0.5,0.65,0.0,128,6,train
7602,collapse_016,collapse,16,78,150076,0.5,0.65,0.0,128,6,train
7603,collapse_016,collapse,16,79,150076,0.5,0.65,0.0,128,6,train
7604,collapse_016,collapse,16,80,150076,0.5,0.65,0.0,128,6,train
7605,collapse_016,collapse,16,81,150076,0.5,0.65,0.0,128,6,train
7606,collapse_016,collapse,16,82,150076,0.5,0.65,0.0,128,6,train
7607,collapse_016,collapse,16,83,150076,0.5,0.65,0.0,128,6,train
7608,collapse_016,collapse,16,84,150076,0.5,0.65,0.0,128,6,train
7609,collapse_016,collapse,16,85,150076,0.5,0.65,0.0,128,6,train
7610,collapse_016,collapse,16,86,150076,0.5,0.65,0.0,128,6,train
7611,collapse_016,collapse,16,87,150076,0.5,0.65,0.0,128,6,train
7612,collapse_016,collapse,16,88,150076,0.5,0.65,0.0,128,6,train
7613,collapse_016,collapse,16,89,150076,0.5,0.65,0.0,128,6,train
7614,collapse_016,collapse,16,90,150076,0.5,0.65,0.0,128,6,train
7615,collapse_016,collapse,16,91,150076,0.5,0.65,0.0,128,6,train
7616,collapse_016,collapse,16,92,150076,0.5,0.65,0.0,128,6,train
7617,collapse_016,collapse,16,93,150076,0.5,0.65,0.0,128,6,train
7618,collapse_016,collapse,16,94,150076,0.5,0.65,0.0,128,6,train
7619,collapse_016,collapse,16,95,150076,0.5,0.65,0.0,128,6,train
7620,collapse_016,collapse,16,96,150076,0.5,0.65,0.0,128,6,train
7621,collapse_016,collapse,16,97,150076,0.5,0.65,0.0,128,6,train
7622,collapse_016,collapse,16,98,150076,0.5,0.65,0.0,128,6,train
7623,collapse_017,collapse,17,0,150077,0.5,0.65,0.0,128,6,train
7624,collapse_017,collapse,17,1,150077,0.5,0.65,0.0,128,6,train
7625,collapse_017,collapse,17,2,150077,0.5,0.65,0.0,128,6,train
7626,collapse_017,collapse,17,3,150077,0.5,0.65,0.0,128,6,train
7627,collapse_017,collapse,17,4,150077,0.5,0.65,0.0,128,6,train
7628,collapse_017,collapse,17,5,150077,0.5,0.65,0.0,128,6,train
7629,collapse_017,collapse,17,6,150077,0.5,0.65,0.0,128,6,train
7630,collapse_017,collapse,17,7,150077,0.5,0.65,0.0,128,6,train
7631,collapse_017,collapse,17,8,150077,0.5,0.65,0.0,128,6,train
7632,collapse_017,collapse,17,9,150077,0.5,0.65,0.0,128,6,train
7633,collapse_017,collapse,17,10,150077,0.5,0.65,0.0,128,6,train
7634,collapse_017,collapse,17,11,150077,0.5,0.65,0.0,128,6,train
7635,collapse_017,collapse,17,12,150077,0.5,0.65,0.0,128,6,train
7636,collapse_017,collapse,17,13,150077,0.5,0.65,0.0,128,6,train
7637,collapse_017,collapse,17,14,150077,0.5,0.65,0.0,128,6,train
7638,collapse_017,collapse,17,15,150077,0.5,0.65,0.0,128,6,train
7639,collapse_017,collapse,17,16,150077,0.5,0.65,0.0,128,6,train
7640,collapse_017,collapse,17,17,150077,0.5,0.65,0.0,128,6,train
7641,collapse_017,collapse,17,18,150077,0.5,0.65,0.0,128,6,train
7642,collapse_017,collapse,17,19,150077,0.5,0.65,0.0,128,6,train
7643,collapse_017,collapse,17,20,150077,0.5,0.65,0.0,128,6,train
7644,collapse_017,collapse,17,21,150077,0.5,0.65,0.0,128,6,train
7645,collapse_017,collapse,17,22,150077,0.5,0.65,0.0,128,6,train
7646,collapse_017,collapse,17,23,150077,0.5,0.65,0.0,128,6,train
7647,collapse_017,collapse,17,24,150077,0.5,0.65,0.0,128,6,train
7648,collapse_017,collapse,17,25,150077,0.5,0.65,0.0,128,6,train
7649,collapse_017,collapse,17,26,150077,0.5,0.65,0.0,128,6,train
7650,collapse_017,collapse,17,27,150077,0.5,0.65,0.0,128,6,train
7651,collapse_017,collapse,17,28,150077,0.5,0.65,0.0,128,6,train
7652,collapse_017,collapse,17,29,150077,0.5,0.65,0.0,128,6,train
7653,collapse_017,collapse,17,30,150077,0.5,0.65,0.0,128,6,train
7654,collapse_017,collapse,17,31,150077,0.5,0.65,0.0,128,6,train
7655,collapse_017,collapse,17,32,150077,0.5,0.65,0.0,128,6,train
7656,collapse_017,collapse,17,33,150077,0.5,0.65,0.0,128,6,train
7657,collapse_017,collapse,17,34,150077,0.5,0.65,0.0,128,6,train
7658,collapse_017,collapse,17,35,150077,0.5,0.65,0.0,128,6,train
7659,collapse_017,collapse,17,36,150077,0.5,0.65,0.0,128,6,train
7660,collapse_017,collapse,17,37,150077,0.5,0.65,0.0,128,6,train
7661,collapse_017,collapse,17,38,150077,0.5,0.65,0.0,128,6,train
7662,collapse_017,collapse,17,39,150077,0.5,0.65,0.0,128,6,train
7663,collapse_017,collapse,17,40,150077,0.5,0.65,0.0,128,6,train
7664,collapse_017,collapse,17,41,150077,0.5,0.65,0.0,128,6,train
7665,collapse_017,collapse,17,42,150077,0.5,0.65,0.0,128,6,train
7666,collapse_017,collapse,17,43,150077,0.5,0.65,0.0,128,6,train
7667,collapse_017,collapse,17,44,150077,0.5,0.65,0.0,128,6,train
7668,collapse_017,collapse,17,45,150077,0.5,0.65,0.0,128,6,train
7669,collapse_017,collapse,17,46,150077,0.5,0.65,0.0,128,6,train
7670,collapse_017,collapse,17,47,150077,0.5,0.65,0.0,128,6,train
7671,collapse_017,collapse,17,48,150077,0.5,0.65,0.0,128,6,train
7672,collapse_017,collapse,17,49,150077,0.5,0.65,0.0,128,6,train
7673,collapse_017,collapse,17,50,150077,0.5,0.65,0.0,128,6,train
7674,collapse_017,collapse,17,51,150077,0.5,0.65,0.0,128,6,train
7675,collapse_017,collapse,17,52,150077,0.5,0.65,0.0,128,6,train
7676,collapse_017,collapse,17,53,150077,0.5,0.65,0.0,128,6,train
7677,collapse_017,collapse,17,54,150077,0.5,0.65,0.0,128,6,train
7678,collapse_017,collapse,17,55,150077,0.5,0.65,0.0,128,6,train
7679,collapse_017,collapse,17,56,150077,0.5,0.65,0.0,128,6,train
7680,collapse_017,collapse,17,57,150077,0.5,0.65,0.0,128,6,train
7681,collapse_017,collapse,17,58,150077,0.5,0.65,0.0,128,6,train
7682,collapse_017,collapse,17,59,150077,0.5,0.65,0.0,128,6,train
7683,collapse_017,collapse,17,60,150077,0.5,0.65,0.0,128,6,train
7684,collapse_017,collapse,17,61,150077,0.5,0.65,0.0,128,6,train
7685,collapse_017,collapse,17,62,150077,0.5,0.65,0.0,128,6,train
7686,collapse_017,collapse,17,63,150077,0.5,0.65,0.0,128,6,train
7687,collapse_017,collapse,17,64,150077,0.5,0.65,0.0,128,6,train
7688,collapse_017,collapse,17,65,150077,0.5,0.65,0.0,128,6,train
7689,collapse_017,collapse,17,66,150077,0.5,0.65,0.0,128,6,train
7690,collapse_017,collapse,17,67,150077,0.5,0.65,0.0,128,6,train
7691,collapse_017,collapse,17,68,150077,0.5,0.65,0.0,128,6,train
7692,collapse_017,collapse,17,69,150077,0.5,0.65,0.0,128,6,train
7693,collapse_017,collapse,17,70,150077,0.5,0.65,0.0,128,6,train
