dataset_index,trajectory_id,regime,trajectory_index,timestep,noise_seed,gamma,noise_sigma,reference_gamma,spatial_points,information_dimension
7556,collapse_016,collapse,16,32,150076,0.5,0.65,0.0,128,6
7557,collapse_016,collapse,16,33,150076,0.5,0.65,0.0,128,6
7558,collapse_016,collapse,16,34,150076,0.5,0.65,0.0,128,6
7559,collapse_016,collapse,16,35,150076,0.5,0.65,0.0,128,6
7560,collapse_016,collapse,16,36,150076,0.5,0.65,0.0,128,6
7561,collapse_016,collapse,16,37,150076,0.5,0.65,0.0,128,6
7562,collapse_016,collapse,16,38,150076,0.5,0.65,0.0,128,6
7563,collapse_016,collapse,16,39,150076,0.5,0.65,0.0,128,6
7564,collapse_016,collapse,16,40,150076,0.5,0.65,0.0,128,6
7565,collapse_016,collapse,16,41,150076,0.5,0.65,0.0,128,6
7566,collapse_016,collapse,16,42,150076,0.5,0.65,0.0,128,6
7567,collapse_016,collapse,16,43,150076,0.5,0.65,0.0,128,6
7568,collapse_016,collapse,16,44,150076,0.5,0.65,0.0,128,6
7569,collapse_016,collapse,16,45,150076,0.5,0.65,0.0,128,6
7570,collapse_016,collapse,16,46,150076,0.5,0.65,0.0,128,6
7571,collapse_016,collapse,16,47,150076,0.5,0.65,0.0,128,6
7572,collapse_016,collapse,16,48,150076,0.5,0.65,0.0,128,6
7573,collapse_016,collapse,16,49,150076,0.5,0.65,0.0,128,6
7574,collapse_016,collapse,16,50,150076,0.5,0.65,0.0,128,6
7575,collapse_016,collapse,16,51,150076,0.5,0.65,0.0,128,6
7576,collapse_016,collapse,16,52,150076,0.5,0.65,0.0,128,6
7577,collapse_016,collapse,16,53,150076,0.5,0.65,0.0,128,6
7578,collapse_016,collapse,16,54,150076,0.5,0.65,0.0,128,6
7579,collapse_016,collapse,16,55,150076,0.5,0.65,0.0,128,6
7580,collapse_016,collapse,16,56,150076,0.5,0.65,0.0,128,6
7581,collapse_016,collapse,16,57,150076,0.5,0.65,0.0,128,6
7582,collapse_016,collapse,16,58,150076,0.5,0.65,0.0,128,6
7583,collapse_016,collapse,16,59,150076,0.5,0.65,0.0,128,6
7584,collapse_016,collapse,16,60,150076,0.5,0.65,0.0,128,6
7585,collapse_016,collapse,16,61,150076,0.5,0.65,0.0,128,6
7586,collapse_016,collapse,16,62,150076,0.5,0.65,0.0,128,6
7587,collapse_016,collapse,16,63,150076,0.5,0.65,0.0,128,6
7588,collapse_016,collapse,16,64,150076,0.5,0.65,0.0,128,6
7589,collapse_016,collapse,16,65,150076,0.5,0.65,0.0,128,6
7590,collapse_016,collapse,16,66,150076,0.5,0.65,0.0,128,6
7591,collapse_016,collapse,16,67,150076,0.5,0.65,0.0,128,6
7592,collapse_016,collapse,16,68,150076,0.5,0.65,0.0,128,6
7593,collapse_016,collapse,16,69,150076,0.5,0.65,0.0,128,6
7594,collapse_016,collapse,16,70,150076,0.5,0.65,0.0,128,6
7595,collapse_016,collapse,16,71,150076,0.5,0.65,0.0,128,6
7596,collapse_016,collapse,16,72,150076,0.5,0.65,0.0,128,6
7597,collapse_016,collapse,16,73,150076,0.5,0.65,0.0,128,6
7598,collapse_016,collapse,16,74,150076,0.5,0.65,0.0,128,6
7599,collapse_016,collapse,16,75,150076,0.5,0.65,0.0,128,6
7600,collapse_016,collapse,16,76,150076,0.5,0.65,0.0,128,6
7601,collapse_016,collapse,16,77,150076,0.5,0.65,0.0,128,6
7602,collapse_016,collapse,16,78,150076,0.5,0.65,0.0,128,6
7603,collapse_016,collapse,16,79,150076,0.5,0.65,0.0,128,6
7604,collapse_016,collapse,16,80,150076,0.5,0.65,0.0,128,6
7605,collapse_016,collapse,16,81,150076,0.5,0.65,0.0,128,6
7606,collapse_016,collapse,16,82,150076,0.5,0.65,0.0,128,6
7607,collapse_016,collapse,16,83,150076,0.5,0.65,0.0,128,6
7608,collapse_016,collapse,16,84,150076,0.5,0.65,0.0,128,6
7609,collapse_016,collapse,16,85,150076,0.5,0.65,0.0,128,6
7610,collapse_016,collapse,16,86,150076,0.5,0.65,0.0,128,6
7611,collapse_016,collapse,16,87,150076,0.5,0.65,0.0,128,6
7612,collapse_016,collapse,16,88,150076,0.5,0.65,0.0,128,6
7613,collapse_016,collapse,16,89,150076,0.5,0.65,0.0,128,6
7614,collapse_016,collapse,16,90,150076,0.5,0.65,0.0,128,6
7615,collapse_016,collapse,16,91,150076,0.5,0.65,0.0,128,6
7616,collapse_016,collapse,16,92,150076,0.5,0.65,0.0,128,6
7617,collapse_016,collapse,16,93,150076,0.5,0.65,0.0,128,6
7618,collapse_016,collapse,16,94,150076,0.5,0.65,0.0,128,6
7619,collapse_016,collapse,16,95,150076,0.5,0.65,0.0,128,6
7620,collapse_016,collapse,16,96,150076,0.5,0.65,0.0,128,6
7621,collapse_016,collapse,16,97,150076,0.5,0.65,0.0,128,6
7622,collapse_016,collapse,16,98,150076,0.5,0.65,0.0,128,6
7623,collapse_017,collapse,17,0,150077,0.5,0.65,0.0,128,6
7624,collapse_017,collapse,17,1,150077,0.5,0.65,0.0,128,6
7625,collapse_017,collapse,17,2,150077,0.5,0.65,0.0,128,6
7626,collapse_017,collapse,17,3,150077,0.5,0.65,0.0,128,6
7627,collapse_017,collapse,17,4,150077,0.5,0.65,0.0,128,6
7628,collapse_017,collapse,17,5,150077,0.5,0.65,0.0,128,6
7629,collapse_017,collapse,17,6,150077,0.5,0.65,0.0,128,6
7630,collapse_017,collapse,17,7,150077,0.5,0.65,0.0,128,6
7631,collapse_017,collapse,17,8,150077,0.5,0.65,0.0,128,6
7632,collapse_017,collapse,17,9,150077,0.5,0.65,0.0,128,6
7633,collapse_017,collapse,17,10,150077,0.5,0.65,0.0,128,6
7634,collapse_017,collapse,17,11,150077,0.5,0.65,0.0,128,6
7635,collapse_017,collapse,17,12,150077,0.5,0.65,0.0,128,6
7636,collapse_017,collapse,17,13,150077,0.5,0.65,0.0,128,6
7637,collapse_017,collapse,17,14,150077,0.5,0.65,0.0,128,6
7638,collapse_017,collapse,17,15,150077,0.5,0.65,0.0,128,6
7639,collapse_017,collapse,17,16,150077,0.5,0.65,0.0,128,6
7640,collapse_017,collapse,17,17,150077,0.5,0.65,0.0,128,6
7641,collapse_017,collapse,17,18,150077,0.5,0.65,0.0,128,6
7642,collapse_017,collapse,17,19,150077,0.5,0.65,0.0,128,6
7643,collapse_017,collapse,17,20,150077,0.5,0.65,0.0,128,6
7644,collapse_017,collapse,17,21,150077,0.5,0.65,0.0,128,6
7645,collapse_017,collapse,17,22,150077,0.5,0.65,0.0,128,6
7646,collapse_017,collapse,17,23,150077,0.5,0.65,0.0,128,6
7647,collapse_017,collapse,17,24,150077,0.5,0.65,0.0,128,6
7648,collapse_017,collapse,17,25,150077,0.5,0.65,0.0,128,6
7649,collapse_017,collapse,17,26,150077,0.5,0.65,0.0,128,6
7650,collapse_017,collapse,17,27,150077,0.5,0.65,0.0,128,6
7651,collapse_017,collapse,17,28,150077,0.5,0.65,0.0,128,6
7652,collapse_017,collapse,17,29,150077,0.5,0.65,0.0,128,6
7653,collapse_017,collapse,17,30,150077,0.5,0.65,0.0,128,6
7654,collapse_017,collapse,17,31,150077,0.5,0.65,0.0,128,6
7655,collapse_017,collapse,17,32,150077,0.5,0.65,0.0,128,6
7656,collapse_017,collapse,17,33,150077,0.5,0.65,0.0,128,6
7657,collapse_017,collapse,17,34,150077,0.5,0.65,0.0,128,6
7658,collapse_017,collapse,17,35,150077,0.5,0.65,0.0,128,6
7659,collapse_017,collapse,17,36,150077,0.5,0.65,0.0,128,6
7660,collapse_017,collapse,17,37,150077,0.5,0.65,0.0,128,6
7661,collapse_017,collapse,17,38,150077,0.5,0.65,0.0,128,6
7662,collapse_017,collapse,17,39,150077,0.5,0.65,0.0,128,6
7663,collapse_017,collapse,17,40,150077,0.5,0.65,0.0,128,6
7664,collapse_017,collapse,17,41,150077,0.5,0.65,0.0,128,6
7665,collapse_017,collapse,17,42,150077,0.5,0.65,0.0,128,6
7666,collapse_017,collapse,17,43,150077,0.5,0.65,0.0,128,6
7667,collapse_017,collapse,17,44,150077,0.5,0.65,0.0,128,6
7668,collapse_017,collapse,17,45,150077,0.5,0.65,0.0,128,6
7669,collapse_017,collapse,17,46,150077,0.5,0.65,0.0,128,6
7670,collapse_017,collapse,17,47,150077,0.5,0.65,0.0,128,6
7671,collapse_017,collapse,17,48,150077,0.5,0.65,0.0,128,6
7672,collapse_017,collapse,17,49,150077,0.5,0.65,0.0,128,6
7673,collapse_017,collapse,17,50,150077,0.5,0.65,0.0,128,6
7674,collapse_017,collapse,17,51,150077,0.5,0.65,0.0,128,6
7675,collapse_017,collapse,17,52,150077,0.5,0.65,0.0,128,6
7676,collapse_017,collapse,17,53,150077,0.5,0.65,0.0,128,6
7677,collapse_017,collapse,17,54,150077,0.5,0.65,0.0,128,6
7678,collapse_017,collapse,17,55,150077,0.5,0.65,0.0,128,6
7679,collapse_017,collapse,17,56,150077,0.5,0.65,0.0,128,6
7680,collapse_017,collapse,17,57,150077,0.5,0.65,0.0,128,6
7681,collapse_017,collapse,17,58,150077,0.5,0.65,0.0,128,6
7682,collapse_017,collapse,17,59,150077,0.5,0.65,0.0,128,6
7683,collapse_017,collapse,17,60,150077,0.5,0.65,0.0,128,6
7684,collapse_017,collapse,17,61,150077,0.5,0.65,0.0,128,6
7685,collapse_017,collapse,17,62,150077,0.5,0.65,0.0,128,6
7686,collapse_017,collapse,17,63,150077,0.5,0.65,0.0,128,6
7687,collapse_017,collapse,17,64,150077,0.5,0.65,0.0,128,6
7688,collapse_017,collapse,17,65,150077,0.5,0.65,0.0,128,6
7689,collapse_017,collapse,17,66,150077,0.5,0.65,0.0,128,6
7690,collapse_017,collapse,17,67,150077,0.5,0.65,0.0,128,6
7691,collapse_017,collapse,17,68,150077,0.5,0.65,0.0,128,6
7692,collapse_017,collapse,17,69,150077,0.5,0.65,0.0,128,6
7693,collapse_017,collapse,17,70,150077,0.5,0.65,0.0,128,6
7694,collapse_017,collapse,17,71,150077,0.5,0.65,0.0,128,6
7695,collapse_017,collapse,17,72,150077,0.5,0.65,0.0,128,6
7696,collapse_017,collapse,17,73,150077,0.5,0.65,0.0,128,6
7697,collapse_017,collapse,17,74,150077,0.5,0.65,0.0,128,6
7698,collapse_017,collapse,17,75,150077,0.5,0.65,0.0,128,6
7699,collapse_017,collapse,17,76,150077,0.5,0.65,0.0,128,6
7700,collapse_017,collapse,17,77,150077,0.5,0.65,0.0,128,6
7701,collapse_017,collapse,17,78,150077,0.5,0.65,0.0,128,6
7702,collapse_017,collapse,17,79,150077,0.5,0.65,0.0,128,6
7703,collapse_017,collapse,17,80,150077,0.5,0.65,0.0,128,6
7704,collapse_017,collapse,17,81,150077,0.5,0.65,0.0,128,6
7705,collapse_017,collapse,17,82,150077,0.5,0.65,0.0,128,6
7706,collapse_017,collapse,17,83,150077,0.5,0.65,0.0,128,6
7707,collapse_017,collapse,17,84,150077,0.5,0.65,0.0,128,6
7708,collapse_017,collapse,17,85,150077,0.5,0.65,0.0,128,6
7709,collapse_017,collapse,17,86,150077,0.5,0.65,0.0,128,6
7710,collapse_017,collapse,17,87,150077,0.5,0.65,0.0,128,6
7711,collapse_017,collapse,17,88,150077,0.5,0.65,0.0,128,6
7712,collapse_017,collapse,17,89,150077,0.5,0.65,0.0,128,6
7713,collapse_017,collapse,17,90,150077,0.5,0.65,0.0,128,6
7714,collapse_017,collapse,17,91,150077,0.5,0.65,0.0,128,6
7715,collapse_017,collapse,17,92,150077,0.5,0.65,0.0,128,6
7716,collapse_017,collapse,17,93,150077,0.5,0.65,0.0,128,6
7717,collapse_017,collapse,17,94,150077,0.5,0.65,0.0,128,6
7718,collapse_017,collapse,17,95,150077,0.5,0.65,0.0,128,6
7719,collapse_017,collapse,17,96,150077,0.5,0.65,0.0,128,6
7720,collapse_017,collapse,17,97,150077,0.5,0.65,0.0,128,6
7721,collapse_017,collapse,17,98,150077,0.5,0.65,0.0,128,6
7722,collapse_018,collapse,18,0,150078,0.5,0.65,0.0,128,6
7723,collapse_018,collapse,18,1,150078,0.5,0.65,0.0,128,6
7724,collapse_018,collapse,18,2,150078,0.5,0.65,0.0,128,6
7725,collapse_018,collapse,18,3,150078,0.5,0.65,0.0,128,6
7726,collapse_018,collapse,18,4,150078,0.5,0.65,0.0,128,6
7727,collapse_018,collapse,18,5,150078,0.5,0.65,0.0,128,6
7728,collapse_018,collapse,18,6,150078,0.5,0.65,0.0,128,6
7729,collapse_018,collapse,18,7,150078,0.5,0.65,0.0,128,6
7730,collapse_018,collapse,18,8,150078,0.5,0.65,0.0,128,6
7731,collapse_018,collapse,18,9,150078,0.5,0.65,0.0,128,6
7732,collapse_018,collapse,18,10,150078,0.5,0.65,0.0,128,6
7733,collapse_018,collapse,18,11,150078,0.5,0.65,0.0,128,6
7734,collapse_018,collapse,18,12,150078,0.5,0.65,0.0,128,6
7735,collapse_018,collapse,18,13,150078,0.5,0.65,0.0,128,6
7736,collapse_018,collapse,18,14,150078,0.5,0.65,0.0,128,6
7737,collapse_018,collapse,18,15,150078,0.5,0.65,0.0,128,6
7738,collapse_018,collapse,18,16,150078,0.5,0.65,0.0,128,6
7739,collapse_018,collapse,18,17,150078,0.5,0.65,0.0,128,6
7740,collapse_018,collapse,18,18,150078,0.5,0.65,0.0,128,6
7741,collapse_018,collapse,18,19,150078,0.5,0.65,0.0,128,6
7742,collapse_018,collapse,18,20,150078,0.5,0.65,0.0,128,6
7743,collapse_018,collapse,18,21,150078,0.5,0.65,0.0,128,6
7744,collapse_018,collapse,18,22,150078,0.5,0.65,0.0,128,6
7745,collapse_018,collapse,18,23,150078,0.5,0.65,0.0,128,6
7746,collapse_018,collapse,18,24,150078,0.5,0.65,0.0,128,6
7747,collapse_018,collapse,18,25,150078,0.5,0.65,0.0,128,6
7748,collapse_018,collapse,18,26,150078,0.5,0.65,0.0,128,6
7749,collapse_018,collapse,18,27,150078,0.5,0.65,0.0,128,6
7750,collapse_018,collapse,18,28,150078,0.5,0.65,0.0,128,6
7751,collapse_018,collapse,18,29,150078,0.5,0.65,0.0,128,6
7752,collapse_018,collapse,18,30,150078,0.5,0.65,0.0,128,6
7753,collapse_018,collapse,18,31,150078,0.5,0.65,0.0,128,6
7754,collapse_018,collapse,18,32,150078,0.5,0.65,0.0,128,6
7755,collapse_018,collapse,18,33,150078,0.5,0.65,0.0,128,6
7756,collapse_018,collapse,18,34,150078,0.5,0.65,0.0,128,6
7757,collapse_018,collapse,18,35,150078,0.5,0.65,0.0,128,6
7758,collapse_018,collapse,18,36,150078,0.5,0.65,0.0,128,6
7759,collapse_018,collapse,18,37,150078,0.5,0.65,0.0,128,6
7760,collapse_018,collapse,18,38,150078,0.5,0.65,0.0,128,6
7761,collapse_018,collapse,18,39,150078,0.5,0.65,0.0,128,6
7762,collapse_018,collapse,18,40,150078,0.5,0.65,0.0,128,6
7763,collapse_018,collapse,18,41,150078,0.5,0.65,0.0,128,6
7764,collapse_018,collapse,18,42,150078,0.5,0.65,0.0,128,6
7765,collapse_018,collapse,18,43,150078,0.5,0.65,0.0,128,6
7766,collapse_018,collapse,18,44,150078,0.5,0.65,0.0,128,6
7767,collapse_018,collapse,18,45,150078,0.5,0.65,0.0,128,6
7768,collapse_018,collapse,18,46,150078,0.5,0.65,0.0,128,6
7769,collapse_018,collapse,18,47,150078,0.5,0.65,0.0,128,6
7770,collapse_018,collapse,18,48,150078,0.5,0.65,0.0,128,6
7771,collapse_018,collapse,18,49,150078,0.5,0.65,0.0,128,6
7772,collapse_018,collapse,18,50,150078,0.5,0.65,0.0,128,6
7773,collapse_018,collapse,18,51,150078,0.5,0.65,0.0,128,6
7774,collapse_018,collapse,18,52,150078,0.5,0.65,0.0,128,6
7775,collapse_018,collapse,18,53,150078,0.5,0.65,0.0,128,6
7776,collapse_018,collapse,18,54,150078,0.5,0.65,0.0,128,6
7777,collapse_018,collapse,18,55,150078,0.5,0.65,0.0,128,6
7778,collapse_018,collapse,18,56,150078,0.5,0.65,0.0,128,6
7779,collapse_018,collapse,18,57,150078,0.5,0.65,0.0,128,6
7780,collapse_018,collapse,18,58,150078,0.5,0.65,0.0,128,6
7781,collapse_018,collapse,18,59,150078,0.5,0.65,0.0,128,6
7782,collapse_018,collapse,18,60,150078,0.5,0.65,0.0,128,6
7783,collapse_018,collapse,18,61,150078,0.5,0.65,0.0,128,6
7784,collapse_018,collapse,18,62,150078,0.5,0.65,0.0,128,6
7785,collapse_018,collapse,18,63,150078,0.5,0.65,0.0,128,6
7786,collapse_018,collapse,18,64,150078,0.5,0.65,0.0,128,6
7787,collapse_018,collapse,18,65,150078,0.5,0.65,0.0,128,6
7788,collapse_018,collapse,18,66,150078,0.5,0.65,0.0,128,6
7789,collapse_018,collapse,18,67,150078,0.5,0.65,0.0,128,6
7790,collapse_018,collapse,18,68,150078,0.5,0.65,0.0,128,6
7791,collapse_018,collapse,18,69,150078,0.5,0.65,0.0,128,6
7792,collapse_018,collapse,18,70,150078,0.5,0.65,0.0,128,6
7793,collapse_018,collapse,18,71,150078,0.5,0.65,0.0,128,6
7794,collapse_018,collapse,18,72,150078,0.5,0.65,0.0,128,6
7795,collapse_018,collapse,18,73,150078,0.5,0.65,0.0,128,6
7796,collapse_018,collapse,18,74,150078,0.5,0.65,0.0,128,6
7797,collapse_018,collapse,18,75,150078,0.5,0.65,0.0,128,6
7798,collapse_018,collapse,18,76,150078,0.5,0.65,0.0,128,6
7799,collapse_018,collapse,18,77,150078,0.5,0.65,0.0,128,6
7800,collapse_018,collapse,18,78,150078,0.5,0.65,0.0,128,6
7801,collapse_018,collapse,18,79,150078,0.5,0.65,0.0,128,6
7802,collapse_018,collapse,18,80,150078,0.5,0.65,0.0,128,6
7803,collapse_018,collapse,18,81,150078,0.5,0.65,0.0,128,6
7804,collapse_018,collapse,18,82,150078,0.5,0.65,0.0,128,6
7805,collapse_018,collapse,18,83,150078,0.5,0.65,0.0,128,6
7806,collapse_018,collapse,18,84,150078,0.5,0.65,0.0,128,6
7807,collapse_018,collapse,18,85,150078,0.5,0.65,0.0,128,6
7808,collapse_018,collapse,18,86,150078,0.5,0.65,0.0,128,6
7809,collapse_018,collapse,18,87,150078,0.5,0.65,0.0,128,6
7810,collapse_018,collapse,18,88,150078,0.5,0.65,0.0,128,6
7811,collapse_018,collapse,18,89,150078,0.5,0.65,0.0,128,6
7812,collapse_018,collapse,18,90,150078,0.5,0.65,0.0,128,6
7813,collapse_018,collapse,18,91,150078,0.5,0.65,0.0,128,6
7814,collapse_018,collapse,18,92,150078,0.5,0.65,0.0,128,6
7815,collapse_018,collapse,18,93,150078,0.5,0.65,0.0,128,6
7816,collapse_018,collapse,18,94,150078,0.5,0.65,0.0,128,6
7817,collapse_018,collapse,18,95,150078,0.5,0.65,0.0,128,6
7818,collapse_018,collapse,18,96,150078,0.5,0.65,0.0,128,6
7819,collapse_018,collapse,18,97,150078,0.5,0.65,0.0,128,6
7820,collapse_018,collapse,18,98,150078,0.5,0.65,0.0,128,6
7821,collapse_019,collapse,19,0,150079,0.5,0.65,0.0,128,6
7822,collapse_019,collapse,19,1,150079,0.5,0.65,0.0,128,6
7823,collapse_019,collapse,19,2,150079,0.5,0.65,0.0,128,6
7824,collapse_019,collapse,19,3,150079,0.5,0.65,0.0,128,6
7825,collapse_019,collapse,19,4,150079,0.5,0.65,0.0,128,6
7826,collapse_019,collapse,19,5,150079,0.5,0.65,0.0,128,6
7827,collapse_019,collapse,19,6,150079,0.5,0.65,0.0,128,6
7828,collapse_019,collapse,19,7,150079,0.5,0.65,0.0,128,6
7829,collapse_019,collapse,19,8,150079,0.5,0.65,0.0,128,6
7830,collapse_019,collapse,19,9,150079,0.5,0.65,0.0,128,6
7831,collapse_019,collapse,19,10,150079,0.5,0.65,0.0,128,6
7832,collapse_019,collapse,19,11,150079,0.5,0.65,0.0,128,6
7833,collapse_019,collapse,19,12,150079,0.5,0.65,0.0,128,6
7834,collapse_019,collapse,19,13,150079,0.5,0.65,0.0,128,6
7835,collapse_019,collapse,19,14,150079,0.5,0.65,0.0,128,6
7836,collapse_019,collapse,19,15,150079,0.5,0.65,0.0,128,6
7837,collapse_019,collapse,19,16,150079,0.5,0.65,0.0,128,6
7838,collapse_019,collapse,19,17,150079,0.5,0.65,0.0,128,6
7839,collapse_019,collapse,19,18,150079,0.5,0.65,0.0,128,6
7840,collapse_019,collapse,19,19,150079,0.5,0.65,0.0,128,6
7841,collapse_019,collapse,19,20,150079,0.5,0.65,0.0,128,6
7842,collapse_019,collapse,19,21,150079,0.5,0.65,0.0,128,6
7843,collapse_019,collapse,19,22,150079,0.5,0.65,0.0,128,6
7844,collapse_019,collapse,19,23,150079,0.5,0.65,0.0,128,6
7845,collapse_019,collapse,19,24,150079,0.5,0.65,0.0,128,6
7846,collapse_019,collapse,19,25,150079,0.5,0.65,0.0,128,6
7847,collapse_019,collapse,19,26,150079,0.5,0.65,0.0,128,6
7848,collapse_019,collapse,19,27,150079,0.5,0.65,0.0,128,6
7849,collapse_019,collapse,19,28,150079,0.5,0.65,0.0,128,6
7850,collapse_019,collapse,19,29,150079,0.5,0.65,0.0,128,6
7851,collapse_019,collapse,19,30,150079,0.5,0.65,0.0,128,6
7852,collapse_019,collapse,19,31,150079,0.5,0.65,0.0,128,6
7853,collapse_019,collapse,19,32,150079,0.5,0.65,0.0,128,6
7854,collapse_019,collapse,19,33,150079,0.5,0.65,0.0,128,6
7855,collapse_019,collapse,19,34,150079,0.5,0.65,0.0,128,6
7856,collapse_019,collapse,19,35,150079,0.5,0.65,0.0,128,6
7857,collapse_019,collapse,19,36,150079,0.5,0.65,0.0,128,6
7858,collapse_019,collapse,19,37,150079,0.5,0.65,0.0,128,6
7859,collapse_019,collapse,19,38,150079,0.5,0.65,0.0,128,6
7860,collapse_019,collapse,19,39,150079,0.5,0.65,0.0,128,6
7861,collapse_019,collapse,19,40,150079,0.5,0.65,0.0,128,6
7862,collapse_019,collapse,19,41,150079,0.5,0.65,0.0,128,6
7863,collapse_019,collapse,19,42,150079,0.5,0.65,0.0,128,6
7864,collapse_019,collapse,19,43,150079,0.5,0.65,0.0,128,6
7865,collapse_019,collapse,19,44,150079,0.5,0.65,0.0,128,6
7866,collapse_019,collapse,19,45,150079,0.5,0.65,0.0,128,6
7867,collapse_019,collapse,19,46,150079,0.5,0.65,0.0,128,6
7868,collapse_019,collapse,19,47,150079,0.5,0.65,0.0,128,6
7869,collapse_019,collapse,19,48,150079,0.5,0.65,0.0,128,6
7870,collapse_019,collapse,19,49,150079,0.5,0.65,0.0,128,6
7871,collapse_019,collapse,19,50,150079,0.5,0.65,0.0,128,6
7872,collapse_019,collapse,19,51,150079,0.5,0.65,0.0,128,6
7873,collapse_019,collapse,19,52,150079,0.5,0.65,0.0,128,6
7874,collapse_019,collapse,19,53,150079,0.5,0.65,0.0,128,6
7875,collapse_019,collapse,19,54,150079,0.5,0.65,0.0,128,6
7876,collapse_019,collapse,19,55,150079,0.5,0.65,0.0,128,6
7877,collapse_019,collapse,19,56,150079,0.5,0.65,0.0,128,6
7878,collapse_019,collapse,19,57,150079,0.5,0.65,0.0,128,6
7879,collapse_019,collapse,19,58,150079,0.5,0.65,0.0,128,6
7880,collapse_019,collapse,19,59,150079,0.5,0.65,0.0,128,6
7881,collapse_019,collapse,19,60,150079,0.5,0.65,0.0,128,6
7882,collapse_019,collapse,19,61,150079,0.5,0.65,0.0,128,6
7883,collapse_019,collapse,19,62,150079,0.5,0.65,0.0,128,6
7884,collapse_019,collapse,19,63,150079,0.5,0.65,0.0,128,6
7885,collapse_019,collapse,19,64,150079,0.5,0.65,0.0,128,6
7886,collapse_019,collapse,19,65,150079,0.5,0.65,0.0,128,6
7887,collapse_019,collapse,19,66,150079,0.5,0.65,0.0,128,6
7888,collapse_019,collapse,19,67,150079,0.5,0.65,0.0,128,6
7889,collapse_019,collapse,19,68,150079,0.5,0.65,0.0,128,6
7890,collapse_019,collapse,19,69,150079,0.5,0.65,0.0,128,6
7891,collapse_019,collapse,19,70,150079,0.5,0.65,0.0,128,6
7892,collapse_019,collapse,19,71,150079,0.5,0.65,0.0,128,6
7893,collapse_019,collapse,19,72,150079,0.5,0.65,0.0,128,6
7894,collapse_019,collapse,19,73,150079,0.5,0.65,0.0,128,6
7895,collapse_019,collapse,19,74,150079,0.5,0.65,0.0,128,6
7896,collapse_019,collapse,19,75,150079,0.5,0.65,0.0,128,6
7897,collapse_019,collapse,19,76,150079,0.5,0.65,0.0,128,6
7898,collapse_019,collapse,19,77,150079,0.5,0.65,0.0,128,6
7899,collapse_019,collapse,19,78,150079,0.5,0.65,0.0,128,6
7900,collapse_019,collapse,19,79,150079,0.5,0.65,0.0,128,6
7901,collapse_019,collapse,19,80,150079,0.5,0.65,0.0,128,6
7902,collapse_019,collapse,19,81,150079,0.5,0.65,0.0,128,6
7903,collapse_019,collapse,19,82,150079,0.5,0.65,0.0,128,6
7904,collapse_019,collapse,19,83,150079,0.5,0.65,0.0,128,6
7905,collapse_019,collapse,19,84,150079,0.5,0.65,0.0,128,6
7906,collapse_019,collapse,19,85,150079,0.5,0.65,0.0,128,6
7907,collapse_019,collapse,19,86,150079,0.5,0.65,0.0,128,6
7908,collapse_019,collapse,19,87,150079,0.5,0.65,0.0,128,6
7909,collapse_019,collapse,19,88,150079,0.5,0.65,0.0,128,6
7910,collapse_019,collapse,19,89,150079,0.5,0.65,0.0,128,6
7911,collapse_019,collapse,19,90,150079,0.5,0.65,0.0,128,6
7912,collapse_019,collapse,19,91,150079,0.5,0.65,0.0,128,6
7913,collapse_019,collapse,19,92,150079,0.5,0.65,0.0,128,6
7914,collapse_019,collapse,19,93,150079,0.5,0.65,0.0,128,6
7915,collapse_019,collapse,19,94,150079,0.5,0.65,0.0,128,6
7916,collapse_019,collapse,19,95,150079,0.5,0.65,0.0,128,6
7917,collapse_019,collapse,19,96,150079,0.5,0.65,0.0,128,6
7918,collapse_019,collapse,19,97,150079,0.5,0.65,0.0,128,6
7919,collapse_019,collapse,19,98,150079,0.5,0.65,0.0,128,6
7920,metastable_000,metastable,0,0,150080,0.15,0.3,0.0,128,6
7921,metastable_000,metastable,0,1,150080,0.15,0.3,0.0,128,6
7922,metastable_000,metastable,0,2,150080,0.15,0.3,0.0,128,6
7923,metastable_000,metastable,0,3,150080,0.15,0.3,0.0,128,6
7924,metastable_000,metastable,0,4,150080,0.15,0.3,0.0,128,6
7925,metastable_000,metastable,0,5,150080,0.15,0.3,0.0,128,6
7926,metastable_000,metastable,0,6,150080,0.15,0.3,0.0,128,6
7927,metastable_000,metastable,0,7,150080,0.15,0.3,0.0,128,6
7928,metastable_000,metastable,0,8,150080,0.15,0.3,0.0,128,6
7929,metastable_000,metastable,0,9,150080,0.15,0.3,0.0,128,6
7930,metastable_000,metastable,0,10,150080,0.15,0.3,0.0,128,6
7931,metastable_000,metastable,0,11,150080,0.15,0.3,0.0,128,6
7932,metastable_000,metastable,0,12,150080,0.15,0.3,0.0,128,6
